traced_nodes,nl,trial,Task,Locale,Locations,Events,Open (s),Setup (s),EnterCB (s),LeaveCB (s),MetricCB (s),libOTF2 (s),WriteCG (s),WriteMet (s),Total (s)
384,128,1,12,70,5,28953757,0.012518,0.154605,12.839112,12.373591,0.000136,7.299993,221.2112,9.887857,263.779044
384,128,1,13,70,5,28837682,0.053012,0.114798,12.560014,12.17965,0.000139,10.752632,221.555405,13.966899,271.182582
384,128,1,14,70,5,28814304,0.011219,0.101993,13.482473,13.276055,0.000136,6.904239,202.197029,23.074959,259.048137
384,128,1,15,70,5,28910549,0.012452,0.152126,12.44272,12.084075,0.000137,6.865165,223.93182,9.999802,265.48836
384,128,1,16,70,5,28824159,0.011686,0.151503,12.602506,12.228995,0.000139,6.794679,181.363571,3.428893,216.582004
384,128,1,17,70,5,28846731,0.05298,0.159121,13.63955,13.066048,0.00015,7.632583,187.95846,8.683564,231.192491
384,128,1,18,70,5,28927840,0.012474,0.154557,14.482098,13.917845,0.000149,8.691282,222.68983,11.316418,271.264689
384,128,1,19,70,5,28916699,0.053078,0.138149,12.826251,12.282887,0.000134,7.277453,251.485532,3.025507,287.089021
384,128,1,20,70,5,29252919,0.037317,0.128936,12.861127,12.356187,0.000145,11.214359,234.670429,7.426754,278.695286
384,128,1,21,70,5,28876055,0.012459,0.16326,14.637795,14.14905,0.000149,8.2415,231.756612,10.387415,279.348274
384,128,1,22,70,5,28972610,0.012462,0.095556,15.04256,14.611435,0.000138,7.852523,206.704856,10.536457,254.856018
384,128,1,23,70,5,28784085,0.012462,0.104299,12.556866,12.124823,0.000138,6.795131,244.172906,7.488379,283.255039
384,128,1,0,71,6,29029220,0.010112,0.158977,13.111908,12.505289,0.000141,6.921945,184.838672,31.448309,248.995383
384,128,1,1,71,5,28839956,0.012261,0.147327,12.996998,12.437071,0.000137,8.605911,219.399744,8.478619,262.078098
384,128,1,2,71,5,28811255,0.012299,0.146862,13.594766,13.088115,0.000149,7.69103,158.735803,5.069085,198.338141
384,128,1,3,71,5,28987712,0.010116,0.134078,13.641573,13.119847,0.000142,7.666235,187.814991,11.251927,233.638944
384,128,1,4,71,5,28836046,0.011866,0.148883,13.026939,12.499515,0.000142,7.092702,223.431448,8.92439,265.135914
384,128,1,5,71,48,75050760,0.009678,0.46102,13.76747,13.253137,91.634596,32.705639,46.904089,4.860079,203.595747
384,128,1,6,71,5,28841888,0.009718,0.15125,13.423043,12.952489,0.000137,6.807062,241.833238,8.875478,284.05245
384,128,1,7,71,5,28831470,0.011811,0.154275,12.746265,12.39544,0.00014,6.834758,214.220361,11.739227,258.102336
384,128,1,8,71,5,28818017,0.024698,0.130398,12.811108,12.436711,0.000139,6.881793,239.007208,9.504446,280.796533
384,128,1,9,71,5,29211840,0.009883,0.149197,13.229556,12.660484,0.000136,7.223514,224.033608,10.224556,267.530969
384,128,1,10,71,5,28961209,0.009743,0.148256,13.474445,13.174601,0.000141,7.252861,248.998773,4.058674,287.117526
384,128,1,11,71,48,75187812,0.009838,0.605379,13.302486,13.025624,90.633554,34.007575,70.79008,27.82246,250.197031
384,128,1,12,71,5,28871272,0.009746,0.141401,13.515854,13.102408,0.000142,7.55005,242.48304,5.814054,282.616729
384,128,1,13,71,5,28888201,0.00953,0.151251,12.914123,12.45846,0.000138,7.492846,237.212012,10.535315,280.773709
384,128,1,14,71,5,28864434,0.011649,0.146462,13.831375,13.149691,0.000142,7.490478,235.647919,9.152556,279.430304
384,128,1,15,71,48,75481294,0.011678,0.583964,13.517726,12.946486,93.596332,34.052278,120.468159,9.390642,284.567303
384,128,1,16,71,48,75235486,0.011981,0.563854,13.241131,12.597213,91.21225,32.611538,69.146502,40.080585,259.465087
384,128,1,17,71,5,28785124,0.009722,0.203617,12.90872,12.277954,0.00014,7.461878,231.523829,13.224307,277.610202
384,128,1,18,71,5,28806835,0.009735,0.145463,13.791533,13.135385,0.000143,7.683951,238.366881,12.516982,285.650104
384,128,1,19,71,5,28865598,0.009725,0.182146,15.192494,14.437425,0.000147,8.653442,217.472239,12.64173,268.58938
384,128,1,20,71,5,28865657,0.011963,0.155076,12.981633,12.53422,0.00014,7.405814,213.833143,10.763765,257.685787
384,128,1,21,71,5,29178721,0.009862,0.140778,13.023822,12.591135,0.000142,7.384807,219.096097,11.591485,263.838158
384,128,1,22,71,5,28840923,0.009865,0.160494,19.149968,18.590951,0.000188,11.585158,207.042558,9.184467,265.72368
384,128,1,23,71,5,28839806,0.009751,0.137606,20.966803,19.511992,0.000172,10.054273,223.77217,8.223091,282.675891
384,128,1,0,72,48,75391420,0.004019,0.346876,13.144621,12.664158,94.648091,32.464212,68.497398,35.297403,257.066815
384,128,1,1,72,5,28873460,0.004059,0.116792,13.429095,12.806658,0.000139,6.914909,226.649397,12.398061,272.31914
384,128,1,2,72,5,29034978,0.004078,0.084939,13.111268,12.547034,0.000136,7.195641,222.677218,8.673949,264.294293
384,128,1,3,72,5,28941801,0.004086,0.117353,12.742063,12.257743,0.000137,7.491306,205.979672,12.667308,251.259702
384,128,1,4,72,48,75328515,0.004073,0.380783,13.224009,12.666379,95.794711,33.045947,81.157604,23.069536,259.34308
384,128,1,5,72,5,28969390,0.004074,0.111601,12.934965,12.376347,0.000144,6.709993,217.465767,9.990589,259.593511
384,128,1,6,72,48,75395901,0.004126,0.444869,12.953109,12.436322,94.730142,32.269973,78.170595,8.58638,239.595555
384,128,1,7,72,5,28853433,0.004143,0.075119,12.690517,12.2181,0.000142,6.6011,224.235841,10.805099,266.630119
384,128,1,8,72,5,28977908,0.00418,0.081412,12.875551,12.153962,0.000141,6.592295,224.862994,10.082113,266.652678
384,128,1,9,72,5,28956234,0.00416,0.07238,13.034409,12.416691,0.000141,7.098933,228.345184,9.841244,270.813178
384,128,1,10,72,5,29028773,0.004162,0.117131,13.095607,12.477898,0.000144,10.628329,243.366149,3.629659,283.319115
384,128,1,11,72,5,28855564,0.004042,0.071951,14.098539,13.347175,0.000139,7.371324,227.780972,8.304039,270.978215
384,128,1,12,72,5,28983818,0.005554,0.133782,13.084719,12.290057,0.000139,7.282131,247.070931,5.845603,285.712948
384,128,1,13,72,5,28851962,0.004151,0.114156,13.121988,12.360303,0.000147,7.320206,218.204422,10.518598,261.644004
384,128,1,14,72,5,28990825,0.004152,0.095195,13.047103,12.311162,0.000142,6.639099,239.742042,7.877181,279.716114
384,128,1,15,72,5,28794074,0.004167,0.145512,13.029695,12.256099,0.000137,6.690531,241.664526,6.445605,280.236303
384,128,1,16,72,5,29105888,0.00417,0.103565,13.256755,12.446787,0.000136,7.101122,227.190998,10.920211,271.023777
384,128,1,17,72,5,29291821,0.004161,0.078476,12.925526,12.236568,0.000138,8.657932,239.424592,9.163651,282.49108
384,128,1,18,72,5,28802450,0.004107,0.079275,13.529791,12.664691,0.000143,7.218151,246.371234,5.45668,285.324106
384,128,1,19,72,5,28804831,0.004098,0.134861,14.839964,13.700863,0.000149,7.941593,245.400584,2.455337,284.477481
384,128,1,20,72,5,28802398,0.004094,0.082652,15.026013,14.06998,0.000149,8.33713,180.197235,7.236719,224.954005
384,128,1,21,72,5,28947944,0.004106,0.137779,13.295942,12.570235,0.00014,7.250179,243.711036,7.259241,284.22869
384,128,1,22,72,5,28824866,0.004093,0.076801,14.64846,13.694567,0.00014,6.678837,221.08967,12.188079,268.380678
384,128,1,23,72,5,28858628,0.004136,0.106072,13.491398,12.635173,0.000139,6.707142,232.521468,9.760096,275.225659
384,128,1,0,73,5,28842746,0.000932,0.04413,12.844084,12.287444,0.00014,6.648639,223.087665,17.417332,272.330399
384,128,1,1,73,5,28814025,0.000765,0.022438,13.357876,12.666687,0.000144,7.622845,252.897849,2.37661,288.945244
384,128,1,2,73,5,29163020,0.000928,0.068735,14.636929,13.861599,0.00014,8.016761,246.768957,2.986887,286.340971
384,128,1,3,73,48,75597827,0.000382,0.25372,12.922831,12.25751,89.762156,32.772094,106.285566,13.291841,267.546135
384,128,1,4,73,5,28854562,0.00082,0.022307,12.875206,12.259223,0.000136,7.368399,246.393577,4.767901,283.687598
384,128,1,5,73,5,29194127,0.000928,0.024541,16.176021,15.124912,0.000149,8.601773,237.770765,9.96774,287.66686
384,128,1,6,73,5,28961191,0.000936,0.071921,15.624489,14.625487,0.000152,7.962927,145.150829,34.494248,217.931022
384,128,1,7,73,5,29057129,0.001359,0.02634,12.619534,12.070019,0.000136,6.735916,217.310431,11.044369,259.808165
384,128,1,8,73,5,28845506,0.000991,0.023447,12.992212,12.205892,0.00014,6.872986,222.346361,12.638132,267.080193
384,128,1,9,73,5,29200777,0.00098,0.024966,13.76016,13.241541,0.000142,7.6373,240.590734,9.138472,284.394327
384,128,1,10,73,5,28899357,0.000991,0.031587,14.591398,13.80825,0.000149,8.386699,206.297065,8.917999,252.03417
384,128,1,11,73,5,28856437,0.000986,0.024906,12.715194,12.181634,0.000132,7.095554,222.69004,11.646389,266.354865
384,128,1,12,73,5,28878646,0.000976,0.02394,12.687272,12.100381,0.000135,7.082566,237.437899,8.856191,278.189396
384,128,1,13,73,5,28937129,0.000981,0.026298,19.384602,18.908139,0.000198,15.041424,216.816875,13.019661,283.198211
384,128,1,14,73,5,28855442,0.001089,0.027749,21.843747,20.645852,0.000168,11.022194,181.773857,4.929199,240.243887
384,128,1,15,73,5,29225513,0.000685,0.020026,12.623727,12.072148,0.000141,6.769405,228.337515,9.095847,268.919531
384,128,1,16,73,48,75043742,0.000904,0.27105,13.28768,12.438578,92.382701,33.753205,102.913513,13.521876,268.569543
384,128,1,17,73,5,28825765,0.00089,0.32532,13.448956,12.697787,0.000147,7.571666,210.929554,10.113922,255.088275
384,128,1,18,73,5,28851547,0.000401,0.0111,14.44165,13.646936,0.000145,8.474272,238.648095,7.932258,283.154889
384,128,1,19,73,5,28851642,0.001165,0.026523,12.59293,12.037533,0.000133,7.061328,233.855562,12.008191,277.583396
384,128,1,20,73,5,28800410,0.001279,0.021112,12.365098,11.817639,0.000136,10.726229,162.950885,19.638571,217.520982
384,128,1,21,73,5,29202020,0.00132,0.022935,15.399719,14.792908,0.000143,7.548775,185.885297,27.656142,251.307271
384,128,1,22,73,48,75400990,0.001277,0.321979,13.026205,12.376593,92.399645,33.762076,107.873676,15.971978,275.733466
384,128,1,23,73,5,29251928,0.000975,0.022883,12.787799,12.217273,0.00014,6.741017,238.35016,9.228511,279.34879
384,128,1,0,74,5,28904729,0.003068,0.089971,12.683272,11.983203,0.00015,6.750581,177.247456,4.997039,213.754796
384,128,1,1,74,5,28973316,0.004889,0.079923,12.53642,11.868812,0.000145,7.169901,232.707886,10.991306,275.359317
384,128,1,2,74,49,75447197,0.00297,0.403158,12.948159,12.076293,92.642238,33.093842,75.92731,4.904292,231.998295
384,128,1,3,74,48,75168870,0.002985,0.40117,13.102319,12.145537,92.266388,32.861214,102.294024,18.245139,271.318811
384,128,1,4,74,5,29203672,0.004874,0.099271,12.72641,11.995346,0.000139,7.460501,231.779759,8.321957,272.388287
384,128,1,5,74,5,28962019,0.00302,0.0855,12.648015,12.002902,0.000145,10.376346,224.855606,12.699439,272.671005
384,128,1,6,74,5,28834984,0.004321,0.093773,14.740068,13.846372,0.000142,7.505526,233.734412,10.194797,280.11944
384,128,1,7,74,48,75533581,0.004912,0.362225,13.04053,12.396918,96.331918,34.320845,90.768825,11.822722,259.048929
384,128,1,8,74,5,28975050,0.003122,0.109979,12.678441,11.872139,0.000139,6.851466,217.562912,13.00193,262.080164
384,128,1,9,74,5,29173956,0.002938,0.079523,12.713359,12.168969,0.000144,7.29995,184.576006,25.781795,242.622714
384,128,1,10,74,48,75411922,0.003014,0.403889,13.39442,12.605774,97.173095,35.302455,109.866346,14.330685,283.079716
384,128,1,11,74,48,75365173,0.004832,0.479406,14.415236,13.544183,104.009544,37.444259,94.690709,11.589324,276.177526
384,128,1,12,74,5,29246642,0.003036,0.091886,12.707495,12.032667,0.00014,10.04782,235.345202,9.656993,279.885271
384,128,1,13,74,5,28843952,0.005053,0.176599,13.120742,12.572395,0.000144,6.823581,243.808815,3.794959,280.302317
384,128,1,14,74,48,75445677,0.003008,0.598055,13.059365,12.278355,93.973972,33.683258,129.483888,2.103419,285.183356
384,128,1,15,74,5,29136120,0.003029,0.195456,14.945407,14.043384,0.000144,8.221654,180.836216,35.718812,253.964132
384,128,1,16,74,49,75227540,0.003048,0.277382,12.533904,11.850107,90.57684,32.599089,123.615543,10.268128,281.724078
384,128,1,17,74,5,29043437,0.00305,0.118237,12.73848,12.102575,0.00014,7.237839,247.686488,5.820805,285.707652
384,128,1,18,74,5,28825627,0.003894,0.091625,13.689097,12.922137,0.000148,8.390781,216.721982,12.166618,263.986315
384,128,1,19,74,5,29198396,0.003096,0.082036,14.888474,14.015535,0.000163,11.847976,234.517829,8.302674,283.657818
384,128,1,20,74,5,29202934,0.002959,0.165632,13.362802,12.838954,0.000144,7.623536,252.275794,1.931956,288.201808
384,128,1,21,74,5,28798736,0.002955,0.12219,12.753518,12.24813,0.000151,7.471538,227.447405,12.897654,272.943573
384,128,1,22,74,5,29097121,0.003065,0.128094,13.721432,13.000265,0.000144,7.485555,160.950566,0.830595,196.119747
384,128,1,23,74,5,28817491,0.002838,0.059658,14.744938,13.828467,0.000139,8.11494,216.631505,12.307851,265.690364
384,128,1,0,75,5,28948261,0.019579,0.147541,12.838463,12.447209,0.000141,7.109002,253.057431,3.425408,289.044806
384,128,1,1,75,5,28855403,0.020031,0.181929,13.146852,12.375609,0.000139,7.23827,167.343779,5.069285,205.375923
384,128,1,2,75,48,75143474,0.020017,0.425713,13.033205,12.52476,90.294759,32.86417,100.663101,9.783073,259.608833
384,128,1,3,75,5,29232892,0.020052,0.148317,13.029868,12.640117,0.000144,7.726882,252.204918,1.251521,287.021853
384,128,1,4,75,5,28847506,0.020035,0.171347,12.548925,12.256423,0.000137,7.473448,218.671113,14.892189,266.033648
384,128,1,5,75,5,28852777,0.020003,0.154905,12.589036,12.32746,0.000146,7.453875,221.905085,13.568705,268.019245
384,128,1,6,75,5,29029040,0.020051,0.160574,12.779649,12.267289,0.000147,6.86584,233.320078,10.148029,275.561694
384,128,1,7,75,5,28941541,0.019926,0.191728,13.482785,12.614342,0.000141,6.908769,222.423891,15.639163,271.280782
384,128,1,8,75,48,75359214,0.019926,0.436047,13.166884,12.907265,90.276666,33.786509,102.616412,16.272569,269.482313
384,128,1,9,75,48,75303606,0.019294,0.328129,13.910406,13.247279,96.504069,36.180762,34.59971,5.384914,200.174598
384,128,1,10,75,5,28928652,0.020072,0.14894,15.046355,14.386583,0.000147,8.798645,211.315363,15.943715,265.659856
384,128,1,11,75,5,28969261,0.02006,0.147764,12.79137,12.443913,0.000143,7.622619,230.099194,10.981543,274.106642
384,128,1,12,75,5,28977522,0.020072,0.12223,12.938322,12.595804,0.000152,7.487817,232.651929,10.904272,276.72063
384,128,1,13,75,5,29053545,0.019865,0.154187,19.561861,18.872408,0.000175,14.01588,196.846996,16.773432,266.244837
384,128,1,14,75,6,29021050,0.020094,0.160048,20.839434,19.674999,0.000193,10.816796,234.631007,2.579075,288.721676
384,128,1,15,75,5,28839014,0.033077,0.145946,12.904655,12.551955,0.000134,6.903314,218.570238,8.503167,259.612518
384,128,1,16,75,5,29079170,0.020097,0.148751,12.574233,12.189641,0.000135,6.944484,225.294749,9.080009,266.252135
384,128,1,17,75,5,29089123,0.020075,0.192648,13.578996,13.187308,0.000146,7.836742,227.32833,9.633109,271.777384
384,128,1,18,75,5,28807888,0.02008,0.138395,14.38141,13.952251,0.000146,8.602812,216.996559,10.664474,264.75616
384,128,1,19,75,5,29047743,0.019971,0.142802,12.73677,12.453505,0.000135,7.657224,223.673364,9.298073,265.981874
384,128,1,20,75,5,29115262,0.019427,0.149732,13.236021,12.836954,0.000145,10.76316,218.037781,12.424002,267.467255
384,128,1,21,75,5,29197055,0.019491,0.154159,15.132964,14.450228,0.000148,8.448046,213.19029,15.295682,266.691037
384,128,1,22,75,5,29240156,0.019985,0.203322,15.411875,14.710803,0.000131,7.984072,226.864199,10.680022,275.874436
384,128,1,23,75,5,29131787,0.020052,0.149394,12.569339,12.166477,0.000137,6.930412,191.043037,26.17179,249.050688
384,128,1,0,76,5,29060321,0.002951,0.144726,12.609236,11.996948,0.000137,6.660867,225.387365,9.01715,265.819412
384,128,1,1,76,5,28801831,0.004059,0.14465,12.540899,11.89661,0.00014,6.96786,189.589628,18.451552,239.59543
384,128,1,2,76,5,28849878,0.003908,0.153847,12.691062,12.133712,0.000136,7.189423,148.301479,68.56064,249.034235
384,128,1,3,76,5,28835405,0.00406,0.150167,12.784607,11.966709,0.000133,7.245953,200.151568,24.163638,256.466868
384,128,1,4,76,5,28902254,0.003911,0.143458,12.518319,11.884613,0.000134,10.243292,216.535112,8.922527,260.251401
384,128,1,5,76,5,28963653,0.004095,0.202181,13.663993,13.119219,0.000138,7.401446,244.40918,5.836688,284.636973
384,128,1,6,76,5,29034762,0.004095,0.142927,13.969928,13.08417,0.000146,7.323295,240.44994,7.551018,282.525553
384,128,1,7,76,5,28911302,0.004098,0.152963,15.110836,14.053665,0.000149,8.050238,175.475895,8.420981,221.268858
384,128,1,8,76,5,29168577,0.004066,0.146256,12.818422,12.146531,0.000139,6.70683,223.434705,16.561588,271.818574
384,128,1,9,76,5,28830323,0.004049,0.153842,12.723574,11.997548,0.000138,6.951923,223.123309,10.250179,265.204595
384,128,1,10,76,5,28882833,0.004089,0.144449,15.508872,14.773693,0.000148,7.913909,156.718325,60.537268,255.600785
384,128,1,11,76,5,28843710,0.004117,0.146746,14.333429,13.355035,0.000151,10.942431,244.032865,3.552646,286.36745
384,128,1,12,76,5,29201113,0.004098,0.218145,13.667589,12.960033,0.000142,7.512801,218.838483,15.860716,269.06204
384,128,1,13,76,5,29176796,0.004078,0.145042,12.715118,12.124812,0.00014,7.517693,211.493351,12.337077,256.337341
384,128,1,14,76,5,29087838,0.004106,0.143421,14.065592,13.150331,0.000139,7.273465,240.338028,9.251851,284.226961
384,128,1,15,76,5,29078969,0.009894,0.151426,15.022871,14.024525,0.00015,7.882983,191.929701,27.213057,256.234637
384,128,1,16,76,5,28827890,0.00374,0.168862,12.399809,11.836703,0.00014,6.575558,221.116318,9.489755,261.59094
384,128,1,17,76,48,74913164,0.004054,0.384031,12.722262,12.062499,89.384128,34.103676,88.79447,2.850504,240.305659
384,128,1,18,76,5,28949411,0.003903,0.143761,14.240616,13.48171,0.000145,7.883765,199.952063,8.485742,244.191736
384,128,1,19,76,5,28810701,0.004055,0.152729,14.896551,14.111555,0.000147,8.415455,214.505599,14.157685,266.243806
384,128,1,20,76,5,28849143,0.004036,0.153678,12.983136,12.818253,0.000147,7.627091,205.209482,11.730984,250.526837
384,128,1,21,76,5,29288072,0.003938,0.156543,12.834962,12.161541,0.000138,7.181578,219.497966,9.743274,261.579969
384,128,1,22,76,5,29071758,0.002989,0.151353,13.794295,12.938558,0.000148,7.506706,178.269649,2.440354,215.104089
384,128,1,23,76,5,28842714,0.002734,0.154242,15.003452,13.978646,0.000154,7.924153,231.379723,10.467434,278.910577
384,128,1,0,77,5,28832389,0.001427,0.042196,12.650162,12.117055,0.000134,6.970159,198.119558,18.447603,248.348324
384,128,1,1,77,5,28954537,0.052539,0.119643,13.184576,12.739966,0.00014,7.244797,212.380871,13.928107,259.650676
384,128,1,2,77,5,28843143,0.051732,0.13164,13.161004,12.324773,0.000133,7.545447,213.175006,9.366998,255.756772
384,128,1,3,77,5,28883742,0.0527,0.092467,13.151712,12.197451,0.000139,7.636452,219.315962,9.186744,261.633662
384,128,1,4,77,5,28852630,0.052717,0.152215,12.945507,12.297843,0.000144,7.270355,162.876786,2.162049,197.757648
384,128,1,5,77,5,29089707,0.052372,0.11284,12.785434,12.212541,0.000137,10.487915,204.651344,12.003855,252.306471
384,128,1,6,77,5,28830577,0.05788,0.17746,13.887117,12.993002,0.000134,6.804223,162.492702,52.934308,249.346858
384,128,1,7,77,5,28855154,0.001,0.14216,13.136807,12.525349,0.00014,6.850007,244.228793,6.593094,283.477382
384,128,1,8,77,5,28953690,0.058128,0.145932,12.808706,12.150991,0.000138,6.884938,220.321473,13.860583,266.230924
384,128,1,9,77,48,75412311,0.057878,0.823313,13.086322,12.356983,91.588512,32.654301,88.689095,12.839618,252.096058
384,128,1,10,77,5,29027508,0.001144,0.153456,12.786665,12.170508,0.000143,7.634928,237.981342,9.55091,280.279124
384,128,1,11,77,5,28919452,0.031626,0.098258,14.272421,13.531344,0.000149,8.37369,224.800304,10.981386,272.089213
384,128,1,12,77,5,28814236,0.057952,0.110003,15.643811,14.87036,0.000151,9.851405,218.59567,10.558856,269.688239
384,128,1,13,77,48,75070213,0.002003,0.684877,13.018574,12.413925,90.376091,32.698376,98.428541,19.5035,267.125926
